SITE_CODE,CANONICAL_NAME,LOCATION_TYPE,CITY,STATE,COUNTRY,ADDRESS,BASE_IP,HERITAGE,STATUS,NET_TYPE,DATASET_VERSION,HOSTNAME_PREFIX,LATITUDE,LONGITUDE,REGION,FACILITY_OWNER,CSNA_SITE_NAME,NMS_PATH_FRAGMENT,NOTE
US_NJ_48303_RT,Pompton Plains NJ - Store 48303,Retail,Pompton Plains,NJ,US,"1 Cedar Crest Village, Pompton Plains, NJ 07444",172.24.204.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_LA_05294_RT,Ponchatoula LA - Store 05294,Retail,Ponchatoula,LA,US,"285 West Pine, Ponchatoula, LA 70454",172.30.187.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_03631_RT,Ponte Vedra Beach FL - Store 03631,Retail,Ponte Vedra Beach,FL,US,"152 Front Street, Ponte Vedra Beach, FL 32082",172.29.161.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_11469_RT,Ponte Vedra Beach FL - Store 11469,Retail,Ponte Vedra Beach,FL,US,"630 Crosswater Pkwy, Ponte Vedra Beach, FL 32081",172.21.177.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_IL_10738_RT,Pontiac IL - Store 10738,Retail,Pontiac,IL,US,"1034 W Reynolds, Pontiac, IL 61764",172.24.244.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MS_07065_RT,Pontotoc MS - Store 07065,Retail,Pontotoc,MS,US,"135 Highway15, North, Pontotoc, MS 38863",172.18.225.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_GA_11017_RT,Pooler GA - Store 11017,Retail,Pooler,GA,US,"500 POOLER PARKWAY, Pooler, GA 31322",172.18.199.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_MD_01797_RT,Poolsville MD - Store 01797,Retail,Poolsville,MD,US,"19594 Fisher Ave, Poolsville, MD 20837",172.16.204.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MO_10281_RT,Poplar Bluff MO - Store 10281,Retail,Poplar Bluff,MO,US,"225 North Westwood Blvd, Poplar Bluff, MO 63901",172.30.186.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_VA_10937_RT,Poquoson VA - Store 10937,Retail,Poquoson,VA,US,"452 Wythe Creek Road, Poquoson, VA 23662",172.21.177.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_TX_10268_RT,Port Aransas TX - Store 10268,Retail,Port Aransas,TX,US,"710 Highway 361, Port Aransas, TX 78373",172.29.128.64,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_TX_11379_RT,Port Arthur TX - Store 11379,Retail,Port Arthur,TX,US,"8484 Central Mall Drive, Port Arthur, TX 77642",172.19.253.192,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_TX_16997_RT,Port Arthur TX - Store 16997,Retail,Port Arthur,TX,US,"3100 Highway 365 Ste 90, Port Arthur, TX 77642",172.24.26.192,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_FL_03122_RT,Port Charlotte FL - Store 03122,Retail,Port Charlotte,FL,US,"2480 Tamiami Trl, Port Charlotte, FL 33952",172.30.111.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_04726_RT,Port Charlotte FL - Store 04726,Retail,Port Charlotte,FL,US,"24200 Veterans Blvd, Port Charlotte, FL 33954",172.16.254.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_05410_RT,Port Charlotte FL - Store 05410,Retail,Port Charlotte,FL,US,"4478 Tamiami Trl, Port Charlotte, FL 33980",172.18.64.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_16211_RT,Port Charlotte FL - Store 16211,Retail,Port Charlotte,FL,US,"1400A Tamiami Trl, Port Charlotte, FL 33948",172.20.88.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_NY_17831_RT,Port Chester NY - Store 17831,Retail,Port Chester,NY,US,"495 Boston Post Road, Port Chester, NY 10573",172.21.181.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_CA_09286_RT,Port Hueneme CA - Store 09286,Retail,Port Hueneme,CA,US,"581 W Channel Islands Blvd, Port Hueneme, CA 93041",172.28.80.64,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_MI_08301_RT,Port Huron MI - Store 08301,Retail,Port Huron,MI,US,"940 Lapeer Ave, Port Huron, MI 48060",172.31.125.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_NY_02698_RT,Port Jefferson NY - Store 02698,Retail,Port Jefferson,NY,US,"4331 nesconset hwy, Port Jefferson, NY 11776",172.31.61.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NY_02960_RT,Port Jefferson NY - Store 02960,Retail,Port Jefferson,NY,US,"464 Main street, Port Jefferson, NY 11777",172.31.123.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_FL_03271_RT,Port Orange FL - Store 03271,Retail,Port Orange,FL,US,"1001 Dunlawton Avenue, Port Orange, FL 32127",172.30.1.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_04112_RT,Port Orange FL - Store 04112,Retail,Port Orange,FL,US,"1816 Dunlawton Ave, Port Orange, FL 32127",172.28.182.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_16918_RT,Port Orange FL - Store 16918,Retail,Port Orange,FL,US,"1771 Dunlawton Ave, Port Orange, FL 32127",172.24.7.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_03217_RT,Port Richey FL - Store 03217,Retail,Port Richey,FL,US,"11938 US Hwy 19 North, Port Richey, FL 34668",172.30.89.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_05660_RT,Port Richey FL - Store 05660,Retail,Port Richey,FL,US,"7120 Ridge Road, Port Richey, FL 34668",172.18.119.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_SC_03826_RT,Port Royal SC - Store 03826,Retail,Port Royal,SC,US,"1500 S RIBAUT ROAD, Port Royal, SC 29935",172.17.146.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_04041_RT,Port Saint Lucie FL - Store 04041,Retail,Port Saint Lucie,FL,US,"9801 US Hwy 1, Port Saint Lucie, FL 34952",172.17.63.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_05157_RT,Port Saint Lucie FL - Store 05157,Retail,Port Saint Lucie,FL,US,"1300 SW St Lucie Blvd, Port Saint Lucie, FL 34986",172.29.144.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_17323_RT,Port St Lucie FL - Store 17323,Retail,Port St Lucie,FL,US,"10720 SW Village Pkwy, Port St Lucie, FL 34987",172.24.107.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_05246_RT,Port St. Joe FL - Store 05246,Retail,Port St. Joe,FL,US,"110 West Highway 98, Port St. Joe, FL 32456",172.29.81.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_07923_RT,Port St. Lucie FL - Store 07923,Retail,Port St. Lucie,FL,US,"2873 South West Port St. Lucie Blvd, Port St. Lucie, FL 34953",172.31.32.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_GA_00060_RT,Port Wentworth GA - Store 00060,Retail,Port Wentworth,GA,US,"7300 GA. Hwy. 21, Port Wentworth, GA 31407",172.19.212.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_IN_06911_RT,Portage IN - Store 06911,Retail,Portage,IN,US,"3240 WILLOWCREEK RD., Portage, IN 46368",172.30.31.64,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MI_16150_RT,Portage MI - Store 16150,Retail,Portage,MI,US,"6839 S Westnedge Ave, Portage, MI 49002",172.20.73.128,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_CA_09533_RT,Porter Ranch CA - Store 09533,Retail,Porter Ranch,CA,US,"19783 Rinaldi St, Porter Ranch, CA 91326",172.28.97.64,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_TX_07435_RT,Porter TX - Store 07435,Retail,Porter,TX,US,"23865 FM 1314, Porter, TX 77365",172.17.143.192,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_CA_00035_RT,Porterville CA - Store 00035,Retail,Porterville,CA,US,"800 N Westwood Street, Porterville, CA 93257",172.28.4.64,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_02944_RT,Porterville CA - Store 02944,Retail,Porterville,CA,US,"53 E Olive Avenue, Porterville, CA 93257",172.19.252.128,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_09845_RT,Porterville CA - Store 09845,Retail,Porterville,CA,US,"1155 W Henderson Ave, Porterville, CA 93257",172.28.124.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_17477_RT,Porterville CA - Store 17477,Retail,Porterville,CA,US,"1363 W Henderson Ave, Porterville, CA 93257",172.24.145.128,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_IN_06624_RT,Portland IN - Store 06624,Retail,Portland,IN,US,"802 N MERIDIAN ST, Portland, IN 47371",172.30.78.128,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_ME_00329_RT,Portland ME - Store 00329,Retail,Portland,ME,US,"111 Auburn St, Portland, ME 04103",172.17.77.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,SPECIALTY,
US_ME_00374_RT,Portland ME - Store 00374,Retail,Portland,ME,US,"449 FOREST AVENUE, Portland, ME 04101",172.29.130.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,SPECIALTY,
US_ME_00454_RT,Portland ME - Store 00454,Retail,Portland,ME,US,"510 CONGRESS STREET, Portland, ME 04101",172.29.136.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,SPECIALTY,
US_ME_00804_RT,Portland ME - Store 00804,Retail,Portland,ME,US,"1364 Congress Street, Portland, ME 04102",172.29.163.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,SPECIALTY,
US_POO_OR_RT,Portland OR,Retail,Portland,OR,US,,,,Active,Retail,v5.20,us-poo-or-rt,,,West,Leased,,"OMNICARE,CAREPLUS",
US_OR_02819_RT,Portland OR - Store 02819,Retail,Portland,OR,US,"1309 Nw 23Rd Ave, Portland, OR 97210",172.29.47.192,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,"OMNICARE,CAREPLUS",
US_OR_11150_RT,Portland OR - Store 11150,Retail,Portland,OR,US,"12555 NW Cornell Road, Portland, OR 97229",172.21.117.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,"OMNICARE,CAREPLUS",
US_OR_11185_RT,Portland OR - Store 11185,Retail,Portland,OR,US,"8145 SE 17th Ave, Portland, OR 97202",172.21.103.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,"OMNICARE,CAREPLUS",
US_OR_11282_RT,Portland OR - Store 11282,Retail,Portland,OR,US,"105 NW 13th Ave, Portland, OR 97209",172.21.104.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,"OMNICARE,CAREPLUS",
US_OR_11292_RT,Portland OR - Store 11292,Retail,Portland,OR,US,"345 SW Harrison Street, Portland, OR 97201",172.21.105.192,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,"OMNICARE,CAREPLUS",
US_OR_11335_RT,Portland OR - Store 11335,Retail,Portland,OR,US,"640 SW Broadway, Portland, OR 97205",172.21.163.128,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,"OMNICARE,CAREPLUS",
US_OR_11392_RT,Portland OR - Store 11392,Retail,Portland,OR,US,"1821 NE 33rd Ave, Portland, OR 97212",172.21.157.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,"OMNICARE,CAREPLUS",
US_OR_16757_RT,Portland OR - Store 16757,Retail,Portland,OR,US,"9800 SE Washington St, Portland, OR 97216",172.20.223.64,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,"OMNICARE,CAREPLUS",
US_OR_17551_RT,Portland OR - Store 17551,Retail,Portland,OR,US,"9401 NE Cascades Pkwy, Portland, OR 97220",172.24.164.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,"OMNICARE,CAREPLUS",
US_OR_17632_RT,Portland OR - Store 17632,Retail,Portland,OR,US,"1555 N Tomahawk Island Dr, Portland, OR 97217",172.24.183.128,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,"OMNICARE,CAREPLUS",
US_TN_07630_RT,Portland TN - Store 07630,Retail,Portland,TN,US,"304 SOUTH BROADWAY, Portland, TN 37148",172.31.185.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_TX_07220_RT,Portland TX - Store 07220,Retail,Portland,TX,US,"1627 Wildcat Dr, Portland, TX 78374",172.18.188.0,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_TX_17906_RT,Portland TX - Store 17906,Retail,Portland,TX,US,"3022 US Highway 181, Portland, TX 78374",172.29.217.128,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_NH_00846_RT,Portsmouth NH - Store 00846,Retail,Portsmouth,NH,US,"674 ISLINGTON STREET, Portsmouth, NH 03801",172.17.39.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_OH_03416_RT,Portsmouth OH - Store 03416,Retail,Portsmouth,OH,US,"802  11th street, Portsmouth, OH 45662",172.17.137.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_OH_07777_RT,Portsmouth OH - Store 07777,Retail,Portsmouth,OH,US,"2812 SCIOTO TRAIL, Portsmouth, OH 45662",172.18.236.128,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_RI_02358_RT,Portsmouth RI - Store 02358,Retail,Portsmouth,RI,US,"10 TURNPIKE RD., Portsmouth, RI 02871",172.17.175.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_VA_04520_RT,Portsmouth VA - Store 04520,Retail,Portsmouth,VA,US,"1800 Frederick Blvd, Portsmouth, VA 23707",172.28.175.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,OMNICARE,
US_VA_05501_RT,Portsmouth VA - Store 05501,Retail,Portsmouth,VA,US,"3555 Airline Blvd, Portsmouth, VA 23701",172.19.143.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,OMNICARE,
US_VA_10088_RT,Portsmouth VA - Store 10088,Retail,Portsmouth,VA,US,"5829 W. High St, Portsmouth, VA 23703",172.29.112.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,OMNICARE,
US_PA_00305_RT,Pottstown PA - Store 00305,Retail,Pottstown,PA,US,"1833 high Street, Pottstown, PA 19464",172.16.162.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_PA_01048_RT,Pottstown PA - Store 01048,Retail,Pottstown,PA,US,"351 West Schuylkill Rd. (building #4), Pottstown, PA 19465",172.30.132.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_PA_17572_RT,Pottstown PA - Store 17572,Retail,Pottstown,PA,US,"100 Upland Square Dr, Pottstown, PA 19464",172.24.169.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_PA_01323_RT,Pottsville PA - Store 01323,Retail,Pottsville,PA,US,"212 Pottsville Street, Pottsville, PA 17901",172.16.93.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_PA_01324_RT,Pottsville PA - Store 01324,Retail,Pottsville,PA,US,"28 N CLAUDE A LORD BLVD, Pottsville, PA 17901",172.30.197.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NY_00418_RT,Poughkeepsie NY - Store 00418,Retail,Poughkeepsie,NY,US,"2503 South Road  Rt 9, Poughkeepsie, NY 12601",172.29.133.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NY_02595_RT,Poughkeepsie NY - Store 02595,Retail,Poughkeepsie,NY,US,"722 DUTCHESS TURNPIKE, Poughkeepsie, NY 12603",172.17.180.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NY_11460_RT,Poughkeepsie NY - Store 11460,Retail,Poughkeepsie,NY,US,"25 Winslow Gate Rd., Poughkeepsie, NY 12601",172.17.173.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NY_16976_RT,Poughkeepsie NY - Store 16976,Retail,Poughkeepsie,NY,US,"2001 South Rd, Poughkeepsie, NY 12601",172.24.21.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_WA_10473_RT,Poulsbo WA - Store 10473,Retail,Poulsbo,WA,US,"18820 State Hwy 305 NE, Poulsbo, WA 98370",172.28.236.64,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_09105_RT,Poway CA - Store 09105,Retail,Poway,CA,US,"12358 POWAY ROAD, Poway, CA 92064",172.19.81.192,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_GA_04668_RT,Powder Springs GA - Store 04668,Retail,Powder Springs,GA,US,"2091 Lost Mountain Road, Powder Springs, GA 30127",172.31.143.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_OH_05457_RT,Powell OH - Store 05457,Retail,Powell,OH,US,"3488 Seldom Seen Road, Powell, OH 43065",172.18.57.64,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_OH_17666_RT,Powell OH - Store 17666,Retail,Powell,OH,US,"10560 Sawmill Pkwy, Powell, OH 43065",172.24.192.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_TN_02404_RT,Powell TN - Store 02404,Retail,Powell,TN,US,"417 E.EMORY RD, Powell, TN 37849",172.18.175.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_VA_11083_RT,Powhatan VA - Store 11083,Retail,Powhatan,VA,US,"2511 Anderson Highway, Powhatan, VA 23139",172.24.218.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_KS_05261_RT,Prairie Village KS - Store 05261,Retail,Prairie Village,KS,US,"8200 Mission Rd, Prairie Village, KS 66208",172.30.185.128,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_LA_01661_RT,Prairieville LA - Store 01661,Retail,Prairieville,LA,US,"17122 Airline Hwy, Prairieville, LA 70769",172.19.221.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_CA_09399_RT,Prather CA - Store 09399,Retail,Prather,CA,US,"29412 Auberry Rd, Prather, CA 93651",172.28.92.64,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_AL_04838_RT,Prattville AL - Store 04838,Retail,Prattville,AL,US,"708 E. Main St, Prattville, AL 36067",172.18.6.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,OMNICARE,
US_AL_04944_RT,Prattville AL - Store 04944,Retail,Prattville,AL,US,"1904 Cobb’s Ford Road, Prattville, AL 36066",172.18.14.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,OMNICARE,
US_AL_17348_RT,Prattville AL - Store 17348,Retail,Prattville,AL,US,"2754 Legends Pkwy, Prattville, AL 36066",172.24.113.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,OMNICARE,
US_AZ_09343_RT,Prescott AZ - Store 09343,Retail,Prescott,AZ,US,"506 NORTH MILLER VALLEY ROAD, Prescott, AZ 86301",172.19.13.128,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_AZ_10147_RT,Prescott AZ - Store 10147,Retail,Prescott,AZ,US,"901 Willow Lake Rd, Prescott, AZ 86301",172.28.237.64,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_AZ_05983_RT,Prescott Valley AZ - Store 05983,Retail,Prescott Valley,AZ,US,"3025 N Windsong Dr, Prescott Valley, AZ 86314",172.17.113.192,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_IN_06876_RT,Princeton IN - Store 06876,Retail,Princeton,IN,US,"1000 WEST BROADWAY, Princeton, IN 47670",172.18.152.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_KY_04637_RT,Princeton KY - Store 04637,Retail,Princeton,KY,US,"1021 WEST MAIN STREET, Princeton, KY 42445",172.31.201.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_NJ_01069_RT,Princeton NJ - Store 01069,Retail,Princeton,NJ,US,"172 NASSAU STREET, Princeton, NJ 08542",172.16.71.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NJ_05871_RT,Princeton NJ - Store 05871,Retail,Princeton,NJ,US,"881 State Hwy 206, Princeton, NJ 08540",172.17.186.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NJ_16513_RT,Princeton NJ - Store 16513,Retail,Princeton,NJ,US,"500 Nassau Park Blvd, Princeton, NJ 08540",172.20.163.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_TX_10016_RT,Princeton TX - Store 10016,Retail,Princeton,TX,US,"311 E. Princeton Drive, Princeton, TX 75407",172.28.125.64,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_WV_06314_RT,Princeton WV - Store 06314,Retail,Princeton,WV,US,"1298 STAFFORD DRIVE, Princeton, WV 24740",172.18.200.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_OR_11642_RT,Prineville OR - Store 11642,Retail,Prineville,OR,US,"1575 NORTHEAST 3RD STREET, Prineville, OR 97754",172.30.188.128,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CT_01244_RT,Prospect CT - Store 01244,Retail,Prospect,CT,US,"26 WATERBURY RD, Prospect, CT 06712",172.16.85.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_TX_02876_RT,Prosper TX - Store 02876,Retail,Prosper,TX,US,"201 S Preston Rd, Prosper, TX 75078",172.19.229.0,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_TX_10641_RT,Prosper TX - Store 10641,Retail,Prosper,TX,US,"2451 E. University Dr, Prosper, TX 75078",172.24.216.128,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_TX_17871_RT,Prosper TX - Store 17871,Retail,Prosper,TX,US,"401 Gates Parkway, Prosper, TX 75078",172.17.157.0,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_RI_00729_RT,Providence RI - Store 00729,Retail,Providence,RI,US,"799 HOPE STREET, Providence, RI 02906",172.17.105.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,CAREPLUS,
US_RI_00827_RT,Providence RI - Store 00827,Retail,Providence,RI,US,"291 THAYER STREET, Providence, RI 02906",172.17.39.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,CAREPLUS,
US_RI_00856_RT,Providence RI - Store 00856,Retail,Providence,RI,US,"400 ADMIRAL STREET, Providence, RI 02908",172.17.111.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,CAREPLUS,
US_RI_00994_RT,Providence RI - Store 00994,Retail,Providence,RI,US,"131 WEBSTER AVENUE, Providence, RI 02909",172.29.170.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,CAREPLUS,
US_RI_01294_RT,Providence RI - Store 01294,Retail,Providence,RI,US,"481 ANGELL ST, Providence, RI 02906",172.30.147.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,CAREPLUS,
US_RI_02049_RT,Providence RI - Store 02049,Retail,Providence,RI,US,"100 FRANCIS STREET Providence Place Mall, Providence, RI 02903",172.30.225.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,CAREPLUS,
US_RI_02293_RT,Providence RI - Store 02293,Retail,Providence,RI,US,"2 Dudley Street Suite 170, Providence, RI 02903",172.30.203.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,CAREPLUS,
US_RI_02417_RT,Providence RI - Store 02417,Retail,Providence,RI,US,"935 MANTON AVENUE, Providence, RI 02909",172.29.178.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,CAREPLUS,
US_RI_04796_RT,Providence RI - Store 04796,Retail,Providence,RI,US,"960 Broad Street, Providence, RI 02905",172.31.76.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,CAREPLUS,
US_MA_11131_RT,Provincetown MA - Store 11131,Retail,Provincetown,MA,US,"132 Bradford Street, Provincetown, MA 02657",172.18.224.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_UT_10230_RT,Provo UT - Store 10230,Retail,Provo,UT,US,"1273 N. University Ave, Provo, UT 84604",172.30.64.128,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_UT_17911_RT,Provo UT - Store 17911,Retail,Provo,UT,US,"1200 Towne Centre Blvd, SPC A, Provo, UT 84601",172.19.126.64,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_NJ_00815_RT,Pt. Pleasant Bch NJ - Store 00815,Retail,Pt. Pleasant Bch,NJ,US,"1201-1203 RICHMOND AVE., Pt. Pleasant Bch, NJ 08742",172.29.164.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_CO_17772_RT,Pueblo CO - Store 17772,Retail,Pueblo,CO,US,"3300 Dillon Drive, Pueblo, CO 81008",172.19.10.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_TN_04365_RT,Pulaski TN - Store 04365,Retail,Pulaski,TN,US,"709 West College Street, Pulaski, TN 38478",172.17.235.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_VA_03503_RT,Pulaski VA - Store 03503,Retail,Pulaski,VA,US,"1351 Bob White Blvd, Pulaski, VA 24301",172.17.204.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_00406_RT,Punta Gorda FL - Store 00406,Retail,Punta Gorda,FL,US,"2400 Tamiami Trl, Punta Gorda, FL 33950",172.30.106.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_CT_08249_RT,Putnam CT - Store 08249,Retail,Putnam,CT,US,"57 Providence Pike, Putnam, CT 06260",172.17.196.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_WA_11662_RT,Puyallup WA - Store 11662,Retail,Puyallup,WA,US,"9502 176TH STREET EAST, Puyallup, WA 98375",172.17.68.192,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_WA_16124_RT,Puyallup WA - Store 16124,Retail,Puyallup,WA,US,"3310 S Meridian, Puyallup, WA 98373",172.20.67.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_WA_17219_RT,Puyallup WA - Store 17219,Retail,Puyallup,WA,US,"10302 156Th St E, Puyallup, WA 98374",172.24.81.64,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_PA_01315_RT,Quakertown PA - Store 01315,Retail,Quakertown,PA,US,"1101 S. West End Boulevard, Quakertown, PA 18951",172.16.92.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
